file_id,section_text,section_type,parent_section_type,level,start,end,line_id,confidence,alias_source
60.txt,Tiền sử bệnh hiện tại,CURRENT_HISTORY,,1,106,127,4,1.0,tiền sử bệnh hiện tại
60.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,132,147,5,1.0,lý do nhập viện
60.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,501,521,7,1.0,triệu chứng hiện tại
60.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,555,577,9,1.0,đánh giá tại bệnh viện
60.txt,Kết quả Chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,582,608,10,1.0,kết quả chẩn đoán hình ảnh
61.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
61.txt,Tiền sử bệnh hiện tại,CURRENT_HISTORY,,1,147,168,3,1.0,tiền sử bệnh hiện tại
61.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,173,188,4,1.0,lý do nhập viện
61.txt,Thời điểm khởi phát triệu chứng,ADMISSION_REASON,CURRENT_HISTORY,2,223,254,5,1.0,thời điểm khởi phát triệu chứng
61.txt,Diễn biến bệnh,SYMPTOM_DETAIL,CURRENT_HISTORY,2,382,396,8,1.0,diễn biến bệnh
61.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,587,607,11,1.0,triệu chứng hiện tại
61.txt,Đặc điểm triệu chứng,SYMPTOM_DETAIL,CURRENT_HISTORY,2,630,650,12,1.0,đặc điểm triệu chứng
61.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,983,1005,22,1.0,đánh giá tại bệnh viện
61.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,1010,1036,23,1.0,kết quả chẩn đoán hình ảnh
62.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
62.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,30,60,2,1.0,tiền sử phẫu thuật / thủ thuật
62.txt,Tiền sử bệnh hiện tại,CURRENT_HISTORY,,1,162,183,6,1.0,tiền sử bệnh hiện tại
62.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,188,203,7,1.0,lý do nhập viện
62.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,241,261,8,1.0,triệu chứng hiện tại
62.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,312,334,13,1.0,đánh giá tại bệnh viện
63.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
63.txt,Bệnh mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,30,43,2,1.0,bệnh mãn tính
63.txt,Thuốc trước khi nhập viện,MEDICATION_HISTORY,PAST_HISTORY,2,136,161,3,1.0,thuốc trước khi nhập viện
63.txt,Tiền sử bệnh hiện tại,CURRENT_HISTORY,,1,187,208,5,1.0,tiền sử bệnh hiện tại
63.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,213,228,6,1.0,lý do nhập viện
63.txt,Thời điểm khởi phát triệu chứng,ADMISSION_REASON,CURRENT_HISTORY,2,243,274,7,1.0,thời điểm khởi phát triệu chứng
63.txt,Diễn biến bệnh,SYMPTOM_DETAIL,CURRENT_HISTORY,2,311,325,8,1.0,diễn biến bệnh
63.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,716,736,16,1.0,triệu chứng hiện tại
63.txt,Đặc điểm triệu chứng,SYMPTOM_DETAIL,CURRENT_HISTORY,2,785,805,20,1.0,đặc điểm triệu chứng
63.txt,Các sự kiện trước khi nhập viện,PRE_ADMISSION_EVENTS,CURRENT_HISTORY,2,946,977,24,1.0,các sự kiện trước khi nhập viện
63.txt,Tình trạng ngay trước khi nhập viện,IMMEDIATE_PRE_ADMISSION_STATUS,CURRENT_HISTORY,2,1100,1135,29,1.0,tình trạng ngay trước khi nhập viện
63.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,1160,1182,31,1.0,đánh giá tại bệnh viện
63.txt,xét nghiệm,LAB_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,1341,1351,33,1.0,xét nghiệm
63.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,1422,1448,36,1.0,kết quả chẩn đoán hình ảnh
63.txt,Các kết quả chẩn đoán khác,DIAGNOSTIC_FINDINGS,HOSPITAL_ASSESSMENT,2,1610,1636,37,1.0,các kết quả chẩn đoán khác
64.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
64.txt,Bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,393,409,7,1.0,bệnh lý mãn tính
64.txt,Thuốc trước khi nhập viện lần này,MEDICATION_HISTORY,PAST_HISTORY,2,547,580,10,1.0,thuốc trước khi nhập viện lần này
64.txt,Tiền sử bệnh hiện tại,CURRENT_HISTORY,,1,619,640,12,1.0,tiền sử bệnh hiện tại
64.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,645,660,13,1.0,lý do nhập viện
64.txt,Thời điểm khởi phát triệu chứng,ADMISSION_REASON,CURRENT_HISTORY,2,708,739,14,1.0,thời điểm khởi phát triệu chứng
64.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,803,823,15,1.0,triệu chứng hiện tại
64.txt,Đặc điểm triệu chứng,SYMPTOM_DETAIL,CURRENT_HISTORY,2,1048,1068,23,1.0,đặc điểm triệu chứng
64.txt,Sự kiện trước khi nhập viện,PRE_ADMISSION_EVENTS,CURRENT_HISTORY,2,1220,1247,28,1.0,sự kiện trước khi nhập viện
64.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,1521,1543,36,1.0,đánh giá tại bệnh viện
64.txt,Dấu hiệu lâm sàng,CURRENT_SYMPTOMS,HOSPITAL_ASSESSMENT,2,1548,1565,37,1.0,dấu hiệu lâm sàng
64.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,1619,1645,40,1.0,kết quả chẩn đoán hình ảnh
65.txt,Thuốc trước khi nhập viện,MEDICATION_HISTORY,PAST_HISTORY,2,0,25,1,1.0,thuốc trước khi nhập viện
65.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,58,74,3,1.0,bệnh sử hiện tại
65.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,75,90,4,1.0,lý do nhập viện
65.txt,Thời điểm khởi phát triệu chứng,ADMISSION_REASON,CURRENT_HISTORY,2,133,164,5,1.0,thời điểm khởi phát triệu chứng
65.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,173,193,6,1.0,triệu chứng hiện tại
65.txt,Đặc điểm triệu chứng,SYMPTOM_DETAIL,CURRENT_HISTORY,2,242,262,9,1.0,đặc điểm triệu chứng
65.txt,Các sự kiện trước khi nhập viện,PRE_ADMISSION_EVENTS,CURRENT_HISTORY,2,344,375,13,1.0,các sự kiện trước khi nhập viện
65.txt,Tình trạng ngay trước khi nhập viện,IMMEDIATE_PRE_ADMISSION_STATUS,CURRENT_HISTORY,2,429,464,16,1.0,tình trạng ngay trước khi nhập viện
65.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,562,584,20,1.0,đánh giá tại bệnh viện
65.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,585,603,21,1.0,kết quả xét nghiệm
66.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
66.txt,Các bệnh mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,30,47,2,1.0,các bệnh mãn tính
66.txt,Lịch sử bệnh hiện tại,CURRENT_HISTORY,,1,264,285,9,1.0,lịch sử bệnh hiện tại
66.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,290,305,10,1.0,lý do nhập viện
66.txt,Các triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,329,353,11,1.0,các triệu chứng hiện tại
66.txt,Các sự kiện trước khi nhập viện,PRE_ADMISSION_EVENTS,CURRENT_HISTORY,2,414,445,14,1.0,các sự kiện trước khi nhập viện
66.txt,Tình trạng ngay trước khi nhập viện,IMMEDIATE_PRE_ADMISSION_STATUS,CURRENT_HISTORY,2,601,636,18,1.0,tình trạng ngay trước khi nhập viện
66.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,745,767,23,1.0,đánh giá tại bệnh viện
66.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,772,790,24,1.0,kết quả xét nghiệm
66.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,1138,1164,33,1.0,kết quả chẩn đoán hình ảnh
67.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
67.txt,Tiền sử bệnh hiện tại,CURRENT_HISTORY,,1,31,52,3,1.0,tiền sử bệnh hiện tại
67.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,57,72,4,1.0,lý do nhập viện
67.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,134,154,5,1.0,triệu chứng hiện tại
67.txt,Các sự kiện trước khi nhập viện,PRE_ADMISSION_EVENTS,CURRENT_HISTORY,2,182,213,6,1.0,các sự kiện trước khi nhập viện
67.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,334,356,10,1.0,đánh giá tại bệnh viện
67.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,361,387,11,1.0,kết quả chẩn đoán hình ảnh
67.txt,Các phát hiện chẩn đoán khác,DIAGNOSTIC_FINDINGS,HOSPITAL_ASSESSMENT,2,418,446,12,1.0,các phát hiện chẩn đoán khác
68.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
68.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,30,50,2,1.0,các bệnh lý mãn tính
68.txt,Tiền sử bệnh hiện tại,CURRENT_HISTORY,,1,132,153,6,1.0,tiền sử bệnh hiện tại
68.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,158,173,7,1.0,lý do nhập viện
68.txt,Các triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,183,207,8,1.0,các triệu chứng hiện tại
68.txt,Đặc điểm triệu chứng,SYMPTOM_DETAIL,CURRENT_HISTORY,2,217,237,9,1.0,đặc điểm triệu chứng
68.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,275,297,11,1.0,đánh giá tại bệnh viện
69.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
69.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,30,60,2,1.0,tiền sử phẫu thuật / thủ thuật
69.txt,Tiền sử bệnh hiện tại,CURRENT_HISTORY,,1,183,204,6,1.0,tiền sử bệnh hiện tại
69.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,209,224,7,1.0,lý do nhập viện
69.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,295,315,9,1.0,triệu chứng hiện tại
69.txt,Các sự kiện trước khi nhập viện,PRE_ADMISSION_EVENTS,CURRENT_HISTORY,2,383,414,14,1.0,các sự kiện trước khi nhập viện
69.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,544,566,18,1.0,đánh giá tại bệnh viện
69.txt,Kết quả phòng thí nghiệm,LAB_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,571,595,19,1.0,kết quả phòng thí nghiệm
69.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,611,637,20,1.0,kết quả chẩn đoán hình ảnh
69.txt,Thủ thuật thực hiện,PROCEDURE_SECTION,HOSPITAL_ASSESSMENT,2,723,742,22,1.0,thủ thuật thực hiện
69.txt,Các phát hiện chẩn đoán khác,DIAGNOSTIC_FINDINGS,HOSPITAL_ASSESSMENT,2,789,817,26,1.0,các phát hiện chẩn đoán khác
70.txt,Tiền sử bệnh,PAST_HISTORY,,1,3,15,1,1.0,tiền sử bệnh
70.txt,Thuốc trước khi nhập viện,MEDICATION_HISTORY,PAST_HISTORY,2,117,142,3,1.0,thuốc trước khi nhập viện
70.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,342,358,7,1.0,bệnh sử hiện tại
70.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,359,374,8,1.0,lý do nhập viện
70.txt,Thời điểm khởi phát triệu chứng,ADMISSION_REASON,CURRENT_HISTORY,2,400,431,9,1.0,thời điểm khởi phát triệu chứng
70.txt,Diễn biến bệnh,SYMPTOM_DETAIL,CURRENT_HISTORY,2,509,523,12,1.0,diễn biến bệnh
70.txt,Diễn biến,SYMPTOM_DETAIL,CURRENT_HISTORY,2,620,629,15,1.0,diễn biến
70.txt,Các triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,736,760,16,1.0,các triệu chứng hiện tại
70.txt,Đặc điểm triệu chứng,SYMPTOM_DETAIL,CURRENT_HISTORY,2,921,941,24,1.0,đặc điểm triệu chứng
70.txt,Các sự kiện trước khi nhập viện,PRE_ADMISSION_EVENTS,CURRENT_HISTORY,2,1123,1154,30,1.0,các sự kiện trước khi nhập viện
70.txt,Tình trạng ngay trước khi nhập viện,IMMEDIATE_PRE_ADMISSION_STATUS,CURRENT_HISTORY,2,1702,1737,41,1.0,tình trạng ngay trước khi nhập viện
70.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,1786,1808,43,1.0,đánh giá tại bệnh viện
70.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,1809,1827,44,1.0,kết quả xét nghiệm
70.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,2077,2103,53,1.0,kết quả chẩn đoán hình ảnh
70.txt,Thủ thuật thực hiện,PROCEDURE_SECTION,HOSPITAL_ASSESSMENT,2,2270,2289,57,1.0,thủ thuật thực hiện
70.txt,Các phát hiện chẩn đoán khác,DIAGNOSTIC_FINDINGS,HOSPITAL_ASSESSMENT,2,2296,2324,58,1.0,các phát hiện chẩn đoán khác
71.txt,Tiền sử bệnh,PAST_HISTORY,,1,3,15,1,1.0,tiền sử bệnh
71.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,16,36,2,1.0,các bệnh lý mãn tính
71.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,208,238,9,1.0,tiền sử phẫu thuật / thủ thuật
71.txt,Thuốc trước khi nhập viện,MEDICATION_HISTORY,PAST_HISTORY,2,245,270,10,1.0,thuốc trước khi nhập viện
71.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,302,318,12,1.0,bệnh sử hiện tại
71.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,319,339,13,1.0,triệu chứng hiện tại
71.txt,Các sự kiện trước khi nhập viện,PRE_ADMISSION_EVENTS,CURRENT_HISTORY,2,441,472,20,1.0,các sự kiện trước khi nhập viện
71.txt,Tình trạng ngay trước khi nhập viện,IMMEDIATE_PRE_ADMISSION_STATUS,CURRENT_HISTORY,2,550,585,23,1.0,tình trạng ngay trước khi nhập viện
71.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,672,694,28,1.0,đánh giá tại bệnh viện
71.txt,Các thủ thuật đã thực hiện,PROCEDURE_SECTION,HOSPITAL_ASSESSMENT,2,695,721,29,1.0,các thủ thuật đã thực hiện
71.txt,Các phát hiện chẩn đoán khác,DIAGNOSTIC_FINDINGS,HOSPITAL_ASSESSMENT,2,781,809,33,1.0,các phát hiện chẩn đoán khác
72.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
72.txt,Tiền sử bệnh hiện tại,CURRENT_HISTORY,,1,31,52,3,1.0,tiền sử bệnh hiện tại
72.txt,Thời điểm khởi phát triệu chứng,ADMISSION_REASON,CURRENT_HISTORY,2,53,84,4,1.0,thời điểm khởi phát triệu chứng
72.txt,Các triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,91,115,5,1.0,các triệu chứng hiện tại
72.txt,Các sự kiện trước khi nhập viện,PRE_ADMISSION_EVENTS,CURRENT_HISTORY,2,143,174,8,1.0,các sự kiện trước khi nhập viện
72.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,782,804,18,1.0,đánh giá tại bệnh viện
72.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,805,823,19,1.0,kết quả xét nghiệm
72.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,984,1010,24,1.0,kết quả chẩn đoán hình ảnh
72.txt,Các thủ thuật đã thực hiện,PROCEDURE_SECTION,HOSPITAL_ASSESSMENT,2,1298,1324,28,1.0,các thủ thuật đã thực hiện
72.txt,Các phát hiện chẩn đoán khác,DIAGNOSTIC_FINDINGS,HOSPITAL_ASSESSMENT,2,1356,1384,31,1.0,các phát hiện chẩn đoán khác
73.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
73.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,166,186,3,1.0,các bệnh lý mãn tính
73.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,639,669,10,1.0,tiền sử phẫu thuật / thủ thuật
73.txt,Thuốc trước khi nhập viện lần này,MEDICATION_HISTORY,PAST_HISTORY,2,720,753,11,1.0,thuốc trước khi nhập viện lần này
73.txt,Tiền sử bệnh hiện tại,CURRENT_HISTORY,,1,1060,1081,20,1.0,tiền sử bệnh hiện tại
73.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,1086,1101,21,1.0,lý do nhập viện
73.txt,Thời điểm khởi phát triệu chứng,ADMISSION_REASON,CURRENT_HISTORY,2,1116,1147,22,1.0,thời điểm khởi phát triệu chứng
73.txt,Diễn biến bệnh,SYMPTOM_DETAIL,CURRENT_HISTORY,2,1200,1214,23,1.0,diễn biến bệnh
73.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,1388,1408,26,1.0,triệu chứng hiện tại
73.txt,Các sự kiện trước khi nhập viện,PRE_ADMISSION_EVENTS,CURRENT_HISTORY,2,1423,1454,27,1.0,các sự kiện trước khi nhập viện
73.txt,Tình trạng ngay trước khi nhập viện,IMMEDIATE_PRE_ADMISSION_STATUS,CURRENT_HISTORY,2,1522,1557,28,1.0,tình trạng ngay trước khi nhập viện
73.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,1685,1707,33,1.0,đánh giá tại bệnh viện
74.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
74.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,21,51,2,1.0,tiền sử phẫu thuật / thủ thuật
74.txt,Thuốc trước khi nhập viện lần này,MEDICATION_HISTORY,PAST_HISTORY,2,125,158,3,1.0,thuốc trước khi nhập viện lần này
74.txt,Tiền sử bệnh bệnh hiện tại,CURRENT_HISTORY,,1,312,338,8,1.0,tiền sử bệnh bệnh hiện tại
74.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,343,358,9,1.0,lý do nhập viện
74.txt,Thời điểm khởi phát triệu chứng,ADMISSION_REASON,CURRENT_HISTORY,2,378,409,10,1.0,thời điểm khởi phát triệu chứng
74.txt,Diễn biến bệnh,SYMPTOM_DETAIL,CURRENT_HISTORY,2,422,436,11,1.0,diễn biến bệnh
74.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,673,693,16,1.0,triệu chứng hiện tại
74.txt,Sự kiện trước khi nhập viện,PRE_ADMISSION_EVENTS,CURRENT_HISTORY,2,787,814,21,1.0,sự kiện trước khi nhập viện
74.txt,Tình trạng ngay trước khi nhập viện,IMMEDIATE_PRE_ADMISSION_STATUS,CURRENT_HISTORY,2,1033,1068,24,1.0,tình trạng ngay trước khi nhập viện
74.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,1480,1502,31,1.0,đánh giá tại bệnh viện
74.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,1507,1525,32,1.0,kết quả xét nghiệm
74.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,1569,1595,33,1.0,kết quả chẩn đoán hình ảnh
74.txt,Các phát hiện chẩn đoán khác,DIAGNOSTIC_FINDINGS,HOSPITAL_ASSESSMENT,2,1727,1755,34,1.0,các phát hiện chẩn đoán khác
75.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
75.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,21,41,2,1.0,các bệnh lý mãn tính
75.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,158,188,5,1.0,tiền sử phẫu thuật / thủ thuật
75.txt,bệnh sử hiện tại,CURRENT_HISTORY,,1,602,618,12,1.0,bệnh sử hiện tại
75.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,623,638,13,1.0,lý do nhập viện
75.txt,Dấu hiệu lâm sàng,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,1550,1567,30,1.0,dấu hiệu lâm sàng
75.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,CURRENT_HISTORY,2,1583,1601,31,1.0,kết quả xét nghiệm
75.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,CURRENT_HISTORY,2,1624,1650,32,1.0,kết quả chẩn đoán hình ảnh
76.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
76.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,21,41,2,1.0,các bệnh lý mãn tính
76.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,138,168,7,1.0,tiền sử phẫu thuật / thủ thuật
76.txt,Tiền sử bệnh hiện tại,CURRENT_HISTORY,,1,400,421,14,1.0,tiền sử bệnh hiện tại
76.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,426,441,15,1.0,lý do nhập viện
76.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,CURRENT_HISTORY,2,1069,1087,27,1.0,kết quả xét nghiệm
76.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,CURRENT_HISTORY,2,1193,1219,32,1.0,kết quả chẩn đoán hình ảnh
77.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
77.txt,Các bệnh mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,171,188,4,1.0,các bệnh mãn tính
77.txt,Các yếu tố nguy cơ liên quan,RISK_FACTORS,PAST_HISTORY,2,532,560,13,1.0,các yếu tố nguy cơ liên quan
77.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,621,637,15,1.0,bệnh sử hiện tại
77.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,642,657,16,1.0,lý do nhập viện
78.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
78.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,21,41,2,1.0,các bệnh lý mãn tính
78.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,159,175,7,1.0,bệnh sử hiện tại
78.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,180,195,8,1.0,lý do nhập viện
78.txt,Cận lâm sàng,HOSPITAL_ASSESSMENT,,1,546,558,17,1.0,cận lâm sàng
79.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
79.txt,Bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,21,37,2,1.0,bệnh lý mãn tính
79.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,65,95,3,1.0,tiền sử phẫu thuật / thủ thuật
79.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,180,196,6,1.0,bệnh sử hiện tại
79.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,201,216,7,1.0,lý do nhập viện
79.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,272,292,8,1.0,triệu chứng hiện tại
80.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
80.txt,Bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,30,46,2,1.0,bệnh lý mãn tính
80.txt,Bệnh sử  hiện tại,CURRENT_HISTORY,,1,95,112,4,1.0,bệnh sử hiện tại
80.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,117,132,5,1.0,lý do nhập viện
80.txt,Cận lâm sàng,HOSPITAL_ASSESSMENT,,1,339,351,8,1.0,cận lâm sàng
81.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,3,19,1,1.0,bệnh sử hiện tại
81.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,20,35,2,1.0,lý do nhập viện
81.txt,Tình trạng ngay trước khi nhập viện,IMMEDIATE_PRE_ADMISSION_STATUS,CURRENT_HISTORY,2,130,165,5,1.0,tình trạng ngay trước khi nhập viện
81.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,204,226,6,1.0,đánh giá tại bệnh viện
81.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,227,253,7,1.0,kết quả chẩn đoán hình ảnh
81.txt,Các thủ thuật đã thực hiện,PROCEDURE_SECTION,HOSPITAL_ASSESSMENT,2,410,436,10,1.0,các thủ thuật đã thực hiện
82.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
82.txt,Các bệnh lý mạn tính,CHRONIC_DISEASES,PAST_HISTORY,2,21,41,2,1.0,các bệnh lý mạn tính
82.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,173,203,5,1.0,tiền sử phẫu thuật / thủ thuật
82.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,348,364,9,1.0,bệnh sử hiện tại
82.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,369,384,10,1.0,lý do nhập viện
82.txt,Cận lâm sàng,HOSPITAL_ASSESSMENT,,1,776,788,20,1.0,cận lâm sàng
